"Company","Specific.Bean.Origin","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin","Bar.Price"
"Malie Kai (Guittard)","O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55,"U.S.A.",3.5,"","Hawaii",2.54528644494712
"Malie Kai (Guittard)","O'ahu, N. Shore, Waialua Estate",311,2009,55,"U.S.A.",NA,"Blend","Hawaii",1.52162704477087
"Malmo","Chuao",1856,2016,70,"Sweden",3,"","Venezuela",9.55150281405076
"Mana","Ecuador",1446,2015,74,"U.S.A.",2.5,"","Ecuador",NA
"Mana","Peru",1219,2014,74,"U.S.A.",2.5,"","Peru",NA
"Mana","Venezuela",1219,2014,74,"U.S.A.",NA,"","Venezuela",6.17892102873884
"Mana","Conacado",821,2012,74,"U.S.A.",3.75,"","Dominican Republic",2.23519255802967
"Manifesto Cacao","Colombia",1331,2014,70,"Colombia",NA,"","Colombia",4.33444793545641
"Manoa","Markham Valley",1522,2015,72,"U.S.A.",3.5,"","Papua New Guinea",4.15490295737982
"Manoa","Coto Brus",1522,2015,72,"U.S.A.",3.75,"","Costa Rica",NA
"Manoa","Waiahole, O'ahu",1089,2013,72,"U.S.A.",3.75,"","Hawaii",5.7342669412028
"Manoa","Liberia, #174",1003,2012,72,"U.S.A.",3.25,"","Liberia",6.91082315170206
"Manoa","Hamakua, Hawaiian Crown, #176",1007,2012,72,"U.S.A.",NA,"","Hawaii",6.07280215108767
"Manoa","Piura",1007,2012,72,"U.S.A.",3,"","Peru",3.52508657285944
"Manoa","Oahu, Winward, #151, Maunawili district",1007,2012,72,"U.S.A.",3.25,"","Hawaii",9.87076795939356
"Manufaktura Czekolady","Johe",1844,2016,70,"Poland",3.75,"","Nicaragua",6.18671653815545
"Manufaktura Czekolady","Peru",1848,2016,70,"Poland",3.5,"","Peru",9.90067070070654
"Manufaktura Czekolady","Porcelana",1255,2014,70,"Poland",3.75,"Criollo","Venezuela",3.19257525447756
"Manufaktura Czekolady","Kolumbia",1279,2014,85,"Poland",3.5,"","Colombia",1.46978754270822
"Manufaktura Czekolady","Grand Cru Dominican Republic",871,2012,70,"Poland",3.25,"","Dominican Republic",NA
"Manufaktura Czekolady","Grand Cru Ghana",871,2012,70,"Poland",3.5,"Forastero","Ghana",8.25791647448204
"Manufaktura Czekolady","Grand Cru Ecuador",875,2012,70,"Poland",3.25,"","Ecuador",NA
"Map Chocolate","Lam Dong, ""Red Poppy""",1956,2017,73,"U.S.A.",3,"","Vietnam",6.25544961099513
"Map Chocolate","Ben Tre, Surprise Valley",1896,2016,75,"U.S.A.",3.25,"Trinitario","Vietnam",3.65508344117552
"Map Chocolate","ROIG, 2014",1474,2015,70,"U.S.A.",3.5,"Criollo, Trinitario","Dominican Republic",NA
"Map Chocolate","Maranon, 2014",1474,2015,62,"U.S.A.",3.5,"Forastero (Nacional)","Peru",NA
"Map Chocolate","Ecuador",1478,2015,70,"U.S.A.",3.5,"Trinitario","Ecuador",6.15370061760768
"Map Chocolate","San Juan Estate, Cherry Blossoms at Night",1606,2015,70,"U.S.A.",NA,"Trinitario","Trinidad",NA
"Map Chocolate","A case of the Xerces Blues, triple roast",1606,2015,70,"U.S.A.",3.5,"","Nicaragua",3.76948009780608
"Map Chocolate","Tumbes, Dear Mr. Finley, 2014",1606,2015,68,"U.S.A.",3.5,"Criollo","Peru",NA
"Map Chocolate","Colombia",1610,2015,75,"U.S.A.",NA,"","Colombia",9.51759793190286
"Map Chocolate","Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72,"U.S.A.",3,"","Tanzania",8.38856191560626
"Map Chocolate","Le Chocolat Chaud",1634,2015,78,"U.S.A.",3.5,"","Honduras",NA
"Marana","Piura",1872,2016,70,"Peru",3,"","Peru",NA
"Marana","Cusco",1884,2016,70,"Peru",NA,"","Peru",3.27668435662054
"Marana","San Martin",1884,2016,70,"Peru",3,"","Peru",NA
"Marigold's Finest","Cacao Nib Crunch",1808,2016,75,"Canada",3.25,"","",6.18620652030222
"Marou","Tan Phu Dong Island, Heart of Darkness",1650,2015,85,"Vietnam",3.25,"Trinitario","Vietnam",9.37989677023143
"Marou","Ben Tre",1650,2015,68,"Vietnam",3.5,"Trinitario","Vietnam",9.12069140607491
"Marou","Dak Lak, Batch 2451",1650,2015,70,"Vietnam",3.75,"Trinitario","Vietnam",6.04252483719029
"Marou","Tan Phu Dong, Treasure Island",1149,2013,75,"Vietnam",3.5,"Trinitario","Vietnam",7.37716723466292
"Marou","Ba Ria",845,2012,76,"Vietnam",3.5,"Trinitario","Vietnam",6.26442901603878
"Marou","Dong Nai",845,2012,72,"Vietnam",3.5,"Trinitario","Vietnam",8.90237597259693
"Marou","Tien Giang, Gao Co-op",845,2012,70,"Vietnam",3.5,"Trinitario","Vietnam",NA
"Marou","Ben Tre",849,2012,78,"Vietnam",3.5,"Trinitario","Vietnam",NA
"Marou","Tien Giang",895,2012,80,"Vietnam",3,"Trinitario","Vietnam",1.58435469982214
"Marou","Lam Dong",955,2012,74,"Vietnam",3.5,"Trinitario","Vietnam",1.84601253340952
"Mars","Matina 1-6, prototype",537,2010,65,"U.S.A.",3,"","Costa Rica",6.05766843003221
"Mars","Ivory Coast",544,2010,65,"U.S.A.",3,"","Ivory Coast",2.52792145079002
"Mars","Nigeria",544,2010,65,"U.S.A.",3.25,"","Nigeria",9.95442796126008
"Mars","Ghana, prototype",544,2010,65,"U.S.A.",3.5,"Forastero","Ghana",2.00519205792807
"Marsatta","Dominican Republic",1189,2013,74,"U.S.A.",2.25,"","Dominican Republic",2.44427583226934
"Marsatta","Dominican Republic",1189,2013,89,"U.S.A.",2.5,"","Dominican Republic",1.97098192153499
"Martin Mayer","Alto Beni",1836,2016,76,"Austria",NA,"","Bolivia",NA
"Martin Mayer","Pisa",1836,2016,82,"Austria",3,"","Haiti",2.28064866038039
"Martin Mayer","Tumaco",1836,2016,74,"Austria",3.25,"","Colombia",NA
"Mast Brothers","Guatemala",1450,2015,76,"U.S.A.",3,"","Guatemala",1.35802573314868
"Mast Brothers","Tanzania",1450,2015,74,"U.S.A.",3.25,"","Tanzania",NA
"Mast Brothers","French Laundry 20th Anniversary",1359,2014,75,"U.S.A.",3.75,"Blend","Peru, Belize",1.66946061979979
"Mast Brothers","Shake Shack",959,2012,73,"U.S.A.",3.5,"Blend","Peru, Mad., Dom. Rep.",9.00585384457372
"Mast Brothers","Madagascar",999,2012,72,"U.S.A.",2.5,"Trinitario","",6.46147135738283
"Mast Brothers","Chuao",999,2012,73,"U.S.A.",NA,"Trinitario","Venezuela",NA
"Mast Brothers","Brooklyn Blend",672,2011,72,"U.S.A.",3.5,"","",5.62403025245294
"Mast Brothers","Chuao, Med. Roast",701,2011,76,"U.S.A.",3,"Trinitario","Venezuela",2.12267879745923
"Mast Brothers","Chuao, Dark Roast",709,2011,70,"U.S.A.",3,"Trinitario","Venezuela",1.55136352893896
"Mast Brothers","Chuao, Light Roast",713,2011,81,"U.S.A.",NA,"Trinitario","Venezuela",8.07653396530077
"Mast Brothers","Moho River",773,2011,70,"U.S.A.",3.5,"Trinitario","Belize",NA
"Mast Brothers","Papua New Guinea",777,2011,71,"U.S.A.",NA,"","Papua New Guinea",9.6635380727239
"Mast Brothers","San Martin",777,2011,75,"U.S.A.",3,"","Peru",7.6888442367781
"Mast Brothers","Conacado",777,2011,73,"U.S.A.",3.25,"","Dominican Republic",3.49992385646328
"Mast Brothers","La Red de Guanconejo, N. Highlands coop",777,2011,74,"U.S.A.",3.75,"","Dominican Republic",4.96217664564028
"Mast Brothers","Patanemo",572,2010,81,"U.S.A.",NA,"Criollo","Venezuela",NA
"Mast Brothers","Ocumare de la Costa",572,2010,75,"U.S.A.",3,"","Venezuela",NA
"Mast Brothers","Dominican Republic, Coop",572,2010,70,"U.S.A.",3.25,"","Dominican Republic",3.42467602691613
"Matale","Malekula P., 2013",1177,2013,72,"Australia",3.5,"Trinitario","Vanuatu",7.82733852555975
"Matale","Somia, 2013",1177,2013,68,"Australia",4,"Trinitario","Madagascar",9.89837974845432
"Matale","Kulili P., 2013",1177,2013,74,"Australia",4,"Trinitario","Papua New Guinea",9.25351419742219
"Matale","Blend",1181,2013,70,"Australia",3.75,"Trinitario","PNG, Vanuatu, Mad",4.37242560950108
"Maverick","Maya Mountain",1367,2014,70,"U.S.A.",3.25,"Trinitario","Belize",7.63369964133017
"Maverick","Elvesia",1367,2014,70,"U.S.A.",3.25,"","Dominican Republic",NA
"Maverick","Tumbes",1430,2014,82,"U.S.A.",3.25,"Criollo","Peru",NA
"Maverick","Morropon, Norandiono Coop, Piura",1430,2014,63,"U.S.A.",3.5,"Criollo","Peru",2.08213415718637
"Mayacama","Hispaniola",1728,2016,72,"U.S.A.",3,"","Domincan Republic",9.43594628851861
"Meadowlands","Bolivia",1287,2014,70,"U.S.A.",2.5,"","Bolivia",NA
"Meadowlands","Venezuela",1287,2014,70,"U.S.A.",NA,"","Venezuela",5.87969460827298
"Meadowlands","Belize",1287,2014,70,"U.S.A.",3,"Trinitario","Belize",6.88960689934902
"Meadowlands","Nicaragua, w/ inbs",1291,2014,70,"U.S.A.",3,"","Nicaragua",2.23360724258237
"Meadowlands","Dominican Republic",1291,2014,70,"U.S.A.",3.5,"","Dominican Republic",NA
"Menakao (aka Cinagra)","Madagascar",837,2012,80,"Madagascar",2.5,"Trinitario","Madagascar",NA
"Menakao (aka Cinagra)","Madagascar",841,2012,72,"Madagascar",2.5,"Trinitario","Madagascar",NA
"Mesocacao","El Salvador",1494,2015,80,"Honduras",NA,"","El Salvador",6.66034984681755
"Mesocacao","El Salvador",1494,2015,70,"Honduras",3,"","El Salvador",2.54743149131536
"Mesocacao","Honduras",1347,2014,80,"Honduras",3.25,"","Honduras",NA
"Mesocacao","Honduras",1347,2014,70,"Honduras",3.5,"","Honduras",NA
"Mesocacao","La Tronca, Matagalpa",1351,2014,70,"Honduras",3.25,"","Nicaragua",NA
"Mesocacao","La Tronca, Matagalpa",1351,2014,80,"Honduras",3.5,"","Nicaragua",1.82480225316249
"Metiisto","Fazenda Sempre Firme P., Bahia",1267,2014,70,"Sweden",3,"","Brazil",9.7674732466694
"Metiisto","Akesson Estate",1267,2014,72,"Sweden",3.5,"Trinitario","Madagascar",1.41000849450938
"Metropolitan","South America",1688,2015,70,"Amsterdam",3.5,"Trinitario","South America",NA
"Michel Cluizel","Chiapas, Mokaya P.",963,2012,66,"France",3.75,"","Mexico",4.43961244123057
"Michel Cluizel","Carenero Superior, Concepcion",117,2007,66,"France",3.5,"Trinitario","Venezuela",NA
"Michel Cluizel","Vila Gracinda",135,2007,67,"France",3.5,"Forastero","Sao Tome",3.59821097715758
"Michel Cluizel","Carre Amer",24,2006,60,"France",2,"","",9.57791092409752
"Michel Cluizel","Carre Grand Noir",24,2006,85,"France",2,"","",NA
"Michel Cluizel","Tamarina",24,2006,70,"France",3,"Forastero","Sao Tome",NA
"Michel Cluizel","Los Ancones P.",24,2006,67,"France",4,"","Dominican Republic",8.2602498664055
"Michel Cluizel","Mangaro P.",24,2006,65,"France",4,"Trinitario","Madagascar",7.80488212453201
"Michel Cluizel","Maralumi P.",24,2006,64,"France",4,"","Papua New Guinea",NA
"Michel Cluizel","Noir Infini",81,2006,99,"France",2,"","",4.77877793461084
"Middlebury","Maya Mountain",1490,2015,80,"U.S.A.",3.5,"Trinitario","Belize",NA
"Middlebury","San Juan Estate",1490,2015,70,"U.S.A.",3.5,"Trinitario","Trinidad",NA
"Middlebury","Oko Caribe",1490,2015,75,"U.S.A.",3.75,"","Dominican Republic",NA
"Middlebury","Patanemo, Epoch, Donaldo",1490,2015,75,"U.S.A.",3.75,"","Venezuela",4.45572674018331
"Middlebury","Kokoa Kamili",1538,2015,75,"U.S.A.",3.25,"","Tanzania",9.02706642565317
"Middlebury","Matagalpa, Cacao Bisiesto",1538,2015,70,"U.S.A.",3.5,"","Nicaragua",3.12957767909393
"Middlebury","La Red",1117,2013,75,"U.S.A.",2.5,"","Dominican Republic",6.53458558395505
"Middlebury","Belize",1117,2013,80,"U.S.A.",3.25,"Trinitario","Belize",1.04174335720018
"Middlebury","Houseblend",887,2012,65,"U.S.A.",1.5,"","",5.99570292467251
"Middlebury","Alto Beni",887,2012,75,"U.S.A.",2,"Criollo","Bolivia",7.18968417099677
"Middlebury","Balinese, Java",887,2012,70,"U.S.A.",2.5,"Criollo","Indonesia",2.40973166236654
"Millcreek Cacao Roasters","Ecuador",1073,2013,70,"U.S.A.",2.5,"Forastero (Nacional)","Ecuador",3.94837659108452
"Millcreek Cacao Roasters","Ecuador",825,2012,70,"U.S.A.",3.5,"","Ecuador",6.24465762986802
"Mindo","Ecuador",607,2010,67,"U.S.A.",NA,"","Ecuador",1.14544432819821
"Mindo","Ecuador",607,2010,77,"U.S.A.",NA,"","Ecuador",5.6356462710537
"Minimal","Acul-du-Nord, 2015",1920,2016,70,"Japan",3.5,"Criollo, Trinitario","Haiti",3.03457334334962
"Mirzam","India",1960,2017,65,"U.A.E.",3.5,"","India",2.93649839377031
"Mirzam","Papua New Guinea",1960,2017,72,"U.A.E.",3,"","Papua New Guinea",4.46678733616136
"Mirzam","Madagascar",1960,2017,72,"U.A.E.",3.25,"","Madagascar",2.37200272968039
"Mirzam","Vietnam",1960,2017,65,"U.A.E.",3.5,"","Vietnam",NA
"Mission","Fazenda Camboa, Bahia",1880,2016,75,"Brazil",3.75,"","Brazil",NA
"Mission","Bahia, Fazenda Venturosa",1626,2015,70,"Brazil",3.5,"Forastero (Parazinho)","Brazil",NA
"Mita","Tumaco",955,2012,65,"Colombia",2.5,"","Colombia",4.11105226818472
"Moho","Toledo District, w/ nibs",1026,2013,73,"U.S.A.",3.25,"Trinitario","Belize",NA
"Moho","Toledo District",1030,2013,72,"U.S.A.",3,"Trinitario","Belize",6.83104131394066
"Moho","Umoho R., Toledo District, San Felipe",607,2010,67,"U.S.A.",NA,"Trinitario","Belize",NA
"Molucca","La Red",1614,2015,70,"U.S.A.",3,"","Domincan Republic",7.33378430805169
"Molucca","Indonesia",1618,2015,70,"U.S.A.",NA,"","Indonesia",1.71975621092133
"Molucca","Peru",1618,2015,70,"U.S.A.",3.25,"","Peru",NA
"Momotombo","Matagalpa",661,2011,70,"Nicaragua",NA,"","Nicaragua",5.07212554803118
"Momotombo","Mombacho",661,2011,70,"Nicaragua",NA,"","Nicaragua",6.19823151500896
"Momotombo","Oscuro",772,2011,70,"Nicaragua",3.25,"","Nicaragua",9.22994368220679
"Monarque","Oko Caribe",1812,2016,72,"Canada",3.5,"","Dominican Republic",7.41835169913247
"Monsieur Truffe","Papaua New Guinea",1391,2014,70,"Australia",3.25,"","Papua New Guinea",8.21964437142015
"Montecristi","Manabi",1654,2015,70,"Ecuador",3.25,"","Ecuador",NA
"Montecristi","Manabi",1654,2015,63,"Ecuador",3.5,"","Ecuador",NA
"Montecristi","Manabi",1658,2015,85,"Ecuador",3.5,"","Ecuador",2.3178118984215
"Muchomas (Mesocacao)","Nicaragua",1462,2015,70,"U.S.A.",3.5,"","Nicaragua",3.21478960919194
"Muchomas (Mesocacao)","Nicaragua",1462,2015,80,"U.S.A.",3.5,"","Nicaragua",3.7046585008502
"Mutari","Kokoa Kamili, batch 1 SRB",1896,2016,68,"U.S.A.",NA,"","Tanzania",9.1715176072903
"Mutari","Oko Caribe, batch 1 SRB",1896,2016,71,"U.S.A.",NA,"","Domincan Republic",1.15989230689593
"Mutari","Ambanja, batch 1 SRB",1900,2016,68,"U.S.A.",NA,"","Madagascar",NA
"Mutari","Tien Giang, batch 1 SRB",1900,2016,80,"U.S.A.",3,"Trinitario","Vietnam",6.60935245151632
"Nahua","Costa Rica, Oscuro",1049,2013,58,"Costa Rica",2.5,"","Costa Rica",8.44043941283599
"Nahua","Costa Rica, Oscuro",1049,2013,70,"Costa Rica",3,"","Costa Rica",7.66300924355164
"Naive","Trinidad & Tobago",1046,2013,70,"Lithuania",3.75,"","Trinidad, Tobago",7.71072595566511
"Naive","Maranon Canyon, Fortunato No. 4",1133,2013,78,"Lithuania",3.75,"Forastero (Nacional)","Peru",6.99855145486072
"Naive","Grenada",867,2012,71,"Lithuania",2.5,"Trinitario","Grenada",7.46750570647418
"Nanea","Criollo Blend",1007,2013,85,"U.S.A.",3.5,"","Hawaii",5.6480040482711
"Nathan Miller","Peru",1403,2014,72,"U.S.A.",2.25,"","Peru",NA
"Nathan Miller","Hispaniola",1403,2014,70,"U.S.A.",2.5,"","Dominican Republic",6.63169273384847
"Nathan Miller","Madagascar",1403,2014,73.5,"U.S.A.",2.5,"Trinitario","Madagascar",NA
"Nathan Miller","Ghana",1403,2014,70,"U.S.A.",3.5,"Forastero","Ghana",7.61665875231847
"Naðve","Nicaragua",1379,2014,70,"Lithuania",3.25,"Criollo","Nicaragua",5.52069606934674
"Naðve","Chuao",1399,2014,75,"Lithuania",NA,"Trinitario","Venezuela",5.9232107589487
"Naðve","Barinas",1399,2014,70,"Lithuania",3,"","Venezuela",5.69845222565345
"Neuhaus (Callebaut)","Papua New Guinea",531,2010,70,"Belgium",2.5,"Criollo","Papua New Guinea",NA
"Neuhaus (Callebaut)","Manickchand Estate",230,2008,67,"Belgium",3.75,"Trinitario","Trinidad",9.45224560541101
"Neuhaus (Callebaut)","Dark",135,2007,73,"Belgium",1,"","",NA
"Neuhaus (Callebaut)","West Africa",15,2006,73,"Belgium",2,"Forastero","West Africa",8.97822154709138
"Neuhaus (Callebaut)","Sao Tome",15,2006,75,"Belgium",NA,"Forastero","Sao Tome",9.14778623497114
"Neuhaus (Callebaut)","Ocumare",24,2006,71,"Belgium",3,"Criollo","Venezuela",8.67128140153363
"Nibble","Patanemo",1526,2015,72,"U.S.A.",2.25,"Criollo","Venezuela",9.79389096656814
"Nibble","Elvesia P.",1526,2015,72,"U.S.A.",NA,"Trinitario","Dominican Republic",8.09568443475291
"Nibble","Ambanja, Sambirano Valley",1526,2015,72,"U.S.A.",3,"Trinitario","Madagascar",7.9235698482953
"Nibble","Tumbes",1526,2015,72,"U.S.A.",3,"Criollo","Peru",NA
"Night Owl","Peru",1022,2013,75,"U.S.A.",NA,"","Peru",5.56297954171896
"Night Owl","Ecuador",1022,2013,75,"U.S.A.",3.5,"","Ecuador",2.81878709886223
"Noble Bean aka Jerjobo","Ghana",1295,2014,75,"U.S.A.",3,"Forastero","Ghana",7.02643191325478
"Noble Bean aka Jerjobo","Moho Valley",1299,2014,75,"U.S.A.",3,"Trinitario","Belize",2.41896500135772
"Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,75,"U.S.A.",3.25,"Forastero (Nacional)","Peru",7.39164161216468
"Noir d' Ebine","Venezuela",837,2012,70,"U.S.A.",3,"","Venezuela",3.54567159665748
"Noir d' Ebine","Ecuador",841,2012,70,"U.S.A.",3,"","Ecuador",1.42938986443914
"Nova Monda","La Patriota, cacao Indio, purple label",931,2012,70,"Nicaragua",3,"","Nicaragua",3.79925565212034
"Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75,"Niacragua",NA,"","Nicaragua",2.97480291384272
"Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,80,"Nicaragua",3.25,"Forastero (Nacional)","Ecuador",8.05551830865443
"Nuance","Ghana, 2013",1454,2015,70,"U.S.A.",3.75,"Forastero","Ghana",8.85836230777204
"Nuance","Ecuador, 2013",1458,2015,70,"U.S.A.",NA,"Trinitario","Ecuador",NA
"Nuance","Canoabo, 2013",1458,2015,70,"U.S.A.",3,"Criollo","Venezuela",2.06122457142919
"Nuance","Sambirano Valley, 2012",1458,2015,70,"U.S.A.",3.5,"Trinitario","Madagascar",7.77199792140163
"Nuance","La Red",1470,2015,70,"U.S.A.",3.75,"","Dominican Republic",5.12129404977895
"Nugali","Fazenda Leolinda",1876,2016,70,"Brazil",3.5,"Trinitario (Scavina)","Brazil",2.45628289179876
"Oakland Chocolate Co.","Jamaica",478,2010,70,"U.S.A.",2.5,"Trinitario","Jamaica",NA
"Obolo","Pangoa",1638,2015,70,"Chile",3.75,"Criollo","Peru",5.768521172693
"Obolo","Pangoa, w/ nibs",1638,2015,70,"Chile",3.75,"Criollo","Peru",6.66299018403515
"Ocelot","Virunga",1558,2015,70,"Scotland",3.75,"Forastero","Congo",NA
"Ocelot","Piura",1558,2015,75,"Scotland",4,"Criollo","Peru",2.55002586427145
"Ocho","Sang Yum Coop",1760,2016,100,"New Zealand",NA,"","Samoa",7.74646386364475
"Ocho","Sang Yum Coop",1760,2016,70,"New Zealand",3.5,"","Samoa",NA
"Ocho","PNG, Devotion",1411,2014,66,"New Zealand",NA,"","Papua New Guinea",NA
"Ocho","PNG, Revolution",1411,2014,70,"New Zealand",3,"","Papua New Guinea",1.22152316058055
"Ocho","PNG, Voodoo",1411,2014,88,"New Zealand",3.25,"","Papua New Guinea",NA
"Ocho","PNG, Nib Bar",1411,2014,74,"New Zealand",3.5,"","Papua New Guinea",NA
"Ohiyo","San Juan Estate, Gran Couva",1594,2015,70,"U.S.A.",NA,"Trinitario","Trinidad",NA
"Ohiyo","Tanzania",1598,2015,70,"U.S.A.",3,"","Tanzania",4.50628400384448
"Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,70,"Germany",3.5,"Criollo","Bolivia",7.62700626207516
"Olive and Sinclair","Dominican Republic prototype",486,2010,72,"U.S.A.",3,"","Dominican Republic",4.723518936662
"Olive and Sinclair","Ghana prototype",486,2010,72,"U.S.A.",3,"Forastero","Ghana",5.08335752459243
"Olive and Sinclair","Dark 67",457,2009,67,"U.S.A.",NA,"","Ghana, Domin. Rep",3.80901512736455
"Olive and Sinclair","Dark 75",457,2009,75,"U.S.A.",3,"","Ghana, Domin. Rep",6.28550311760046
"Olivia","Carribean-Raw",688,2011,76,"Canada",2,"","Carribean",6.79530623485334
"Olivia","Carribean",688,2011,76,"Canada",NA,"","Carribean",NA
"Olivia","Carribean",688,2011,85,"Canada",NA,"","Carribean",7.48536646086723
"Olivia","Carribean-Raw",688,2011,85,"Canada",3,"","Carribean",2.08163338876329
"Omanhene","Ghana",693,2011,80,"Ghana",NA,"Forastero","Ghana",1.59227489004843
"Omnom","Kakao Kamili, Kilombero Valley",1816,2016,70,"Iceland",3.75,"Trinitario","Tanzania",NA
"Omnom","Papua New Guinea",1247,2014,70,"Iceland",3,"","Papua New Guinea",3.32921081222594
"Omnom","Madagascar",1247,2014,66,"Iceland",3.5,"Trinitario","Madagascar",NA
"Original Beans (Felchlin)","Papua Kerafat",1438,2014,68,"Switzerland",NA,"","Papua New Guinea",NA
"Original Beans (Felchlin)","Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80,"Switzerland",3.25,"Blend","",2.47790102497675
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66,"Switzerland",3.75,"","Bolivia",NA
"Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,70,"Switzerland",3,"Forastero","Congo",4.35014254203998
"Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75,"Switzerland",3,"Criollo","Peru",5.94356190459803
"Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68,"Switzerland",3.25,"","Bolivia",NA
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,60,"U.S.A.",3,"Criollo","Hawaii",7.19849008112215
"Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,60,"U.S.A.",3,"","Hawaii",1.17271927581169
"Orquidea","Peru",859,2012,65,"Peru",3,"","Peru",9.53306954004802
"Orquidea","Peru",859,2012,72,"Peru",3,"","Peru",NA
"organicfair","Maya Mountain",1161,2013,74,"Canada",NA,"Trinitario","Belize",5.02957088546827
"organicfair","La Red",1165,2013,72,"Canada",NA,"","Dominican Republic",7.18846823554486
"organicfair","Nicaraqua",1165,2013,72,"Canada",NA,"Trinitario","Nicaragua",6.12498947279528
"organicfair","Caribe",1165,2013,72,"Canada",3,"","Dominican Republic",4.04552155383863
"organicfair","Mindo",1165,2013,72,"Canada",3,"Trinitario","Ecuador",NA
"Pacari","Sierra Nevada, Tutu Iku",1848,2016,70,"Ecuador",4,"","Colombia",3.46260460815392
"Pacari","Garaua",1415,2014,70,"Ecuador",3.25,"","Ecuador",4.84685452631675
"Pacari","Cumbia",1415,2014,70,"Ecuador",3.5,"","Ecuador",1.90649424074218
"Pacari","Montubia",1415,2014,70,"Ecuador",3.75,"","Ecuador",6.1364187404979
"Pacari","Tangara",1415,2014,70,"Ecuador",4,"","Ecuador",NA
"Pacari","Ecuador, raw",817,2012,85,"Ecuador",NA,"","Ecuador",4.68049598135985
"Pacari","Piura",863,2012,70,"Ecuador",4,"","Peru",7.38134113117121
"Pacari","Nube- prototype",721,2011,70,"Ecuador",3.5,"","Ecuador",4.26935410057195
"Pacari","Esmeraldas",224,2008,60,"Ecuador",2.5,"Forastero (Arriba)","Ecuador",NA
"Pacari","Manabi",224,2008,65,"Ecuador",NA,"Forastero (Arriba)","Ecuador",3.00593185215257
"Pacari","Los Rios",224,2008,72,"Ecuador",3,"Forastero (Arriba)","Ecuador",2.41451042634435
"Pacari","Raw",266,2008,100,"Ecuador",2,"Forastero (Arriba)","Ecuador",7.9227452010382
"Pacari","Raw",266,2008,70,"Ecuador",3.5,"Forastero (Arriba)","Ecuador",5.92713521211408
"Palette de Bine","Maranon",1992,2017,72,"Canada",NA,"","Peru",7.48756315023638
"Palette de Bine","Pisa",1992,2017,70,"Canada",3.5,"","Haiti",5.80319150909781
"Palette de Bine","Dominican Republic",2000,2017,75,"Canada",NA,"","Dominican Republic",NA
"Palette de Bine","Lachua",1720,2016,70,"Canada",NA,"","Guatemala",NA
"Palette de Bine","Maya Mtn",1720,2016,72,"Canada",3,"Trinitario","Belize",3.024867962813
"Palette de Bine","Silvestre, La Paz, Beni",1570,2015,70,"Canada",3.25,"","Bolivia",9.02706510340795
"Palette de Bine","San Juan Estate, Gran Couva",1570,2015,70,"Canada",3.25,"Trinitario","Trinidad",9.61902768164873
"Palette de Bine","Kokoa Kamili",1574,2015,72,"Canada",3.5,"","Tanzania",7.5338472421281
"Palette de Bine","Lam Dong",1574,2015,72,"Canada",3.75,"Trinitario","Vietnam",NA
"Palette de Bine","Alto Beni, Palos Blancos",1239,2014,72,"Canada",NA,"","Bolivia",2.95519162621349
"Palette de Bine","Sambirano",1239,2014,78,"Canada",3.75,"Trinitario","Madagascar",NA
"Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,75,"Canada",NA,"","Ecuador",7.70807658066042
"Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,75,"Canada",3.5,"Blend","Trinidad, Ecuador",8.149080889998
"Palette de Bine","Gran Couva",1399,2014,70,"Canada",3.75,"Trinitario","Trinidad",7.62958311475813
"Pangea","Matasawalevu",1860,2016,76,"Spain",3,"","Fiji",9.85015162709169
"Park 75","South America",1363,2014,65,"U.S.A.",3.5,"","South America",7.06768158264458
"Parliament","Kilombero Valley",1856,2016,70,"U.S.A.",3.25,"","Tanzania",NA
"Parliament","Lachua, Q'egchi families",1542,2015,70,"U.S.A.",3.5,"","Guatemala",2.54569065384567
"Parliament","Alto Beni",1251,2014,70,"U.S.A.",3,"","Bolivia",NA
"Parliament","Oko Caribe",1255,2014,70,"U.S.A.",3.5,"","Dominican Republic",3.60243763565086
"Pascha","Peru",1137,2013,55,"Peru",2.5,"","Peru",7.698146548355
"Pascha","Peru",1137,2013,70,"Peru",NA,"","Peru",NA
"Patric","Signature Blend",636,2011,70,"U.S.A.",3.75,"Blend","",6.7183081926778
